Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
19c1e87bc74	13	6	3	3	1	0	0
dff5bc0b259	12	1613	770	843	3	0	0
221fad0e937	12	14	6	8	1	0	0
fbd7d8b37c1	12	65	39	26	1	0	0
41c4d1cc7b9	11	28	12	16	1	0	0
ff8f707b107	11	123	30	93	1	0	0
3037f2ffe0a	14	1077	3	1074	3	0	2
a96fceda819	09	2	1	1	1	0	0
70ebe316d2d	09	14	6	8	2	0	0
61cb01ffd38	07	8	4	4	3	0	0
02706fc0d1e	07	161	78	83	8	4	4
a33041a76ec	07	36	2	34	1	0	0
98bd44ea435	12	4299	2133	2166	8	2	3
48df505f783	10	46	23	23	1	0	0
c56a992d73e	10	5	2	3	2	0	0
88440406671	10	806	337	469	8	0	2
ccf5e861593	10	33	19	14	2	0	0
4f9b1f9373b	10	197	145	52	6	3	0
8b1f49b3a1d	15	52	52	0	1	1	0
74fab0b6d2a	15	2514	1257	1257	11	1	1
d03c03ecb74	14	128	128	0	1	1	0
b0b083af49a	14	2300	1151	1149	1	0	0
92387d2be76	14	91	37	54	2	0	0
b08e674db0c	14	57	21	36	1	0	0
b7dce97ddc7	14	5	0	5	1	0	1
ba5dc4c34a1	14	31	5	26	2	0	0
316c4189f76	14	30	21	9	2	0	0
2cb2c523259	13	3736	1792	1944	7	3	2
28a7c70b605	11	251	152	99	2	0	0
307cb22d005	10	17	2	15	1	0	0
29035365729	10	120	60	60	3	1	1
0a3d672b7b5	10	3407	1744	1663	5	2	1
7e4df57b988	15	3276	1662	1614	4	1	1
cd96c0901e6	11	4	2	2	1	0	0
6020d222bcd	11	122	66	56	3	1	0
859efb2310c	11	4	1	3	1	0	0
5882fcc8d25	11	30	0	30	1	0	0
5e91edd429d	11	1348	650	698	1	0	0
0cf1abbe77b	11	1452	729	723	1	0	0
d762b65c96e	11	8	4	4	3	0	0
0b4e2bd1ce3	10	19	11	8	3	0	0
486858667bb	10	2	1	1	1	0	0
2a2345a92c4	09	448	321	127	10	1	1
535211abe08	07	475	220	255	13	4	3
f988c42c1c3	14	2	0	2	1	0	0
e86377c20cf	14	19	9	10	2	0	0
9defe92bdc1	14	32	16	16	1	0	0
dce85fb8850	14	10	1	9	1	0	0
6a06e28a8e2	14	19	10	9	1	0	0
2ba589f3c41	16	53	28	25	1	0	0
baffddebe81	16	25	13	12	1	0	0
d0520806d42	12	12	8	4	1	0	0
721fe7bfa19	17	59	32	27	1	0	0
25fa01176b1	09	233	151	82	1	0	0
835e6ae536b	17	89	48	41	1	0	0
8e4eb907872	09	61	42	19	3	0	0
62e46a42a8e	09	2676	1293	1383	1	0	0
87ce6fad83c	12	15	15	0	1	0	0
b26e82afb42	11	76	66	10	1	0	0
87bbe150b73	19	96	46	50	1	0	0
ab4577e5d02	10	29	17	12	1	0	0
2599fb84957	11	39	20	19	1	0	0
246446bf735	11	28	19	9	1	0	0
ca6e110dffb	16	559096	559096	0	1	1	0
d2ef4800788	16	2	1	1	1	0	0
e9dc01bbaeb	15	380	380	0	1	1	0
4791f5e8965	15	1111	281	830	20	0	10
8a875ed6539	11	6	3	3	1	0	0
9efe7725a12	09	22	1	21	2	0	0
c0bdf5da4fd	12	5	5	0	1	1	0
3b2ff07f378	12	4	1	3	1	0	0
bf60f667a83	15	29	14	15	4	0	0
41bd9f7a1d3	17	75	47	28	2	0	0
e6f563067c7	17	4	2	2	1	0	0
bfa0c4a1c61	13	700518	340	700178	3	0	0
a2ef5885b58	16	368	155	213	2	0	0
09774f24dce	13	11	11	0	1	0	0
dcae29a094c	13	11	11	0	1	0	0
f029fa67805	13	1000004	1000004	0	1	1	0
a55f81abf9c	13	22	21	1	2	0	0
8e8abfcee27	17	432	0	432	10	0	10
cdd6e22950a	17	8	1	7	2	0	1
21f7730f9d9	13	74	60	14	5	1	0
e59ac645f08	11	21	21	0	1	0	0
aecc66f81bf	16	8	7	1	1	0	0
98d7f93e107	15	2	1	1	1	0	0
e98d44d781d	16	2	1	1	1	0	0
b333934b3f5	14	1022	0	1022	1	0	0
c465ac82e27	14	113	65	48	2	0	0
7face14aa51	08	69	39	30	3	0	0
be655c3e604	11	97	68	29	1	0	0
2190cef9ec1	11	8	7	1	2	0	0
c1107069980	09	138	70	68	1	0	0
6fa0e5040e6	15	111	111	0	2	0	0
be9914bf95f	15	29	24	5	1	0	0
ae825965245	10	88	44	44	5	0	0
f883b84f5e5	15	198	65	133	2	0	0
660cbd6c18d	13	16	6	10	5	0	0
436ef282263	13	132	125	7	5	0	0
7cc6c215f66	11	31	15	16	1	0	0
fc2a15e6cc4	11	100	51	49	5	0	0
fe1aa6009d1	10	69	37	32	3	0	0
06a53d30224	09	74	31	43	2	0	0
c4c20c1a8d1	08	43	31	12	3	0	0
88072f1d621	15	34	15	19	1	0	0
cafcddfeb86	15	27	11	16	1	0	0
5aa18650fe1	15	115	79	36	5	0	0
dcf06af4653	13	7	6	1	1	0	0
9d39b645420	11	107	39	68	1	0	0
37ea8d6690f	11	63	58	5	3	0	0
f3921fe317d	10	46	6	40	3	0	0
bb631259910	09	22	11	11	1	0	0
a7059efdbd8	09	61	55	6	2	0	0
3bf7d2bdea2	09	140	140	0	2	0	0
acf55ffa844	11	18	17	1	1	0	0
63e7c76db5c	18	62	31	31	1	0	0
656d564297f	18	54	52	2	3	0	0
221e5a223b3	17	74	10	64	3	0	0
418f279282b	17	86	51	35	2	0	0
fb9a4397f27	16	51	49	2	1	0	0
81919ff0dd1	12	28	24	4	1	0	0
8c849073ddd	12	130	70	60	2	0	0
b802de38f23	11	6	3	3	1	0	0
14ea9ead3c0	11	103	62	41	3	0	0
2b50f2f9d7b	08	11	11	0	1	0	0
86848166e77	08	77	77	0	1	0	0
f01f9325bbf	17	184	171	13	3	0	0
7d7bee615d9	11	2131	1078	1053	7	0	0
9401242c9aa	15	13	13	0	1	0	0
d4e52f1267d	15	14	8	6	1	0	0
5181c177c10	11	88	23	65	4	0	0
43b0085d307	13	37	17	20	1	0	0
2d06fa485c2	13	98	87	11	1	0	0
f9698544e3e	13	219	96	123	1	0	0
26b2d7f76e8	11	6	3	3	1	0	0
27dffc64978	10	2	1	1	1	0	0
a05b16335ae	14	521	260	261	6	0	0
d015fd4ae23	13	19	11	8	1	0	0
7b1ab5ab6ff	12	2365	1197	1168	1	0	0
d6f2d728e7c	08	263	122	141	3	0	0
7f46de98b63	14	137	53	84	6	0	0
ee530c4169a	11	23	14	9	4	1	0
4d2852297eb	10	42	21	21	2	0	0
fadd1728723	09	7	4	3	2	0	0
67daf047ceb	09	34	20	14	1	0	0
dfb845ac98f	09	110	77	33	3	0	0
546fe53dfb2	07	130	77	53	3	0	0
03ec31ab9e4	11	72	72	0	2	1	0
30a17a2dcf6	18	1	0	1	1	0	0
47d708e5879	18	108	96	12	7	4	0
5fa8fb02bfb	11	68	55	13	5	3	0
7cb19098ed0	11	6	3	3	1	0	0
fccba95fbe2	18	28	25	3	3	1	0
b4759d2002e	17	173	73	100	4	1	0
55f44636753	11	104	104	0	2	1	0
c2fa9ecadae	09	28	17	11	1	0	0
53c2e1ec47b	08	10	6	4	4	0	0
6c34c869501	12	44	28	16	4	0	0
73ac3de8c57	11	85	43	42	3	0	0
8b0b2b164de	17	134	110	24	5	0	0
04a7c87ac6d	10	55	51	4	6	4	0
a957a1e847f	07	10	8	2	1	0	0
d8366f30a4e	23	61	53	8	4	2	0
9164f3e4936	12	3	3	0	1	1	0
7043a07b877	10	33	31	2	3	1	0
8e207539825	09	20	10	10	1	0	0
d4408a495e2	09	84	37	47	1	0	0
260ff0ebcbf	09	46	9	37	1	0	0
f8c194197fc	08	26	17	9	1	0	0
35fba180835	06	4	2	2	1	0	0
54b0b9d644f	06	38	26	12	3	1	0
54dc0ec9f42	23	4	0	4	1	0	0
36ba501f939	22	17	16	1	1	0	0
c4a1df52eec	22	1	1	0	1	0	0
f912c7b6e45	21	29	22	7	2	0	0
deecd6585bc	20	84	44	40	1	0	0
066e2e114df	17	145	21	124	1	0	0
5395441ed12	14	223	111	112	3	1	0
da32132ad7a	18	62	43	19	4	2	0
bdbd88b7ca9	16	26	22	4	4	2	0
7bea339e7ce	14	92	54	38	3	1	0
e45e18e367a	07	76	46	30	4	1	0
ae5fe78fbe2	16	263	151	112	1	0	0
94597e405e8	15	58	49	9	3	1	0
f859cd2ef7b	11	29	15	14	2	0	0
dc506e0850a	10	41	24	17	1	0	0
08382041f0c	08	37	21	16	1	0	0
1a0bc12e3fc	08	137	82	55	1	0	0
7fac5490a4c	20	6	6	0	1	0	0
994a4689cbc	20	6	3	3	1	0	0
8034306680a	12	53	44	9	1	0	0
ff6f7c4dbf9	11	121	98	23	2	0	0
2ce2ce0de47	11	61	40	21	5	1	0
3bc6bfe0bdf	14	54	47	7	3	1	0
e3fc5c2070b	07	3	1	2	1	0	0
f17eb6ebbf4	06	798	312	486	5	0	0
d37606707bc	08	611	262	349	1	0	0
ccd24048860	08	92	86	6	4	2	0
f5fee1a845e	18	21	21	0	3	1	0
4afbd1f728d	17	15	15	0	3	0	0
f64a6260bb8	17	2	1	1	2	1	0
a63f7f35f65	17	28	19	9	2	0	0
62523ef6bed	15	650	306	344	1	0	0
b0a96abc18a	15	12	8	4	2	0	0
589348d3d92	15	92	44	48	1	0	0
d6f841f709e	07	305	133	172	1	0	0
2f6293d1502	13	65	40	25	1	0	0
4fb2fbf27c7	11	32	18	14	1	0	0
87466763ae9	10	30	15	15	1	0	0
21d1344080a	10	322	172	150	1	0	0
a0704d20bf1	08	91	49	42	1	0	0
e3cc16be96b	07	14	7	7	1	0	0
30549b39378	07	7	4	3	1	0	0
b3f1ed121e6	16	375	202	173	1	0	0
0e9bd0bc4c7	14	1465	738	727	4	1	0
b15968596d2	13	28	27	1	3	1	0
75f31ea6ed2	13	19	7	12	6	0	0
aa91f23cea7	12	4	2	2	2	0	0
b21c903bb95	10	4	2	2	1	0	0
ec06d413a13	10	6	3	3	1	0	0
dc198160857	15	18	16	2	3	1	0
9517fb70069	13	42	31	11	4	2	0
82c3306a9a6	12	41	37	4	4	2	0
f695adefe4a	10	36	24	12	3	1	0
8b5fd30e7fd	10	394	199	195	1	0	0
74bfc78a1d7	10	60	60	0	5	4	0
145b9f3f00f	21	30	21	9	4	0	0
3456d0f4e9b	21	12	8	4	2	1	0
30a05abde47	20	242	108	134	4	0	0
b36251674c0	17	181	90	91	1	0	0
c047adc22fd	15	147	40	107	1	0	0
dbeff1a71e9	22	416	214	202	1	0	0
93e9fc3ae83	19	2	1	1	1	0	0
a5f5a2866c6	18	218	88	130	3	1	0
fd7edb6ec52	00	2	1	1	1	0	0
ed839782766	15	79	48	31	1	0	0
b4852948cc4	09	65	40	25	2	0	0
28244b3c7a0	18	263	156	107	1	0	0
a8f22692681	17	59	49	10	4	2	0
e5b351ffb76	13	34	32	2	3	0	0
64050262b2f	12	2	1	1	2	1	0
1cbdc4b6809	21	20	10	10	1	0	0
726985760a5	18	96	57	39	1	0	0
c99bdd23570	18	18	18	0	1	1	0
614f1097f08	16	42	30	12	3	1	0
6adfd1cd90a	11	17	16	1	3	1	0
9615aab74b5	10	2	1	1	1	0	0
9397ae63bc1	10	51	37	14	3	1	0
0fe9c1d4b4a	08	28	27	1	3	0	0
ff8dbad95f7	07	45	10	35	2	1	0
acb8b6ac902	16	42	24	18	2	0	0
923188b450a	15	36	11	25	3	0	0
ebb66c18c4c	14	61	52	9	6	1	0
c8cd9989578	12	10	4	6	1	0	0
7c02a74c3fc	07	33	16	17	2	0	0
2625b60ce10	17	102	68	34	3	2	0
b130595c70a	13	2	1	1	1	0	0
168003d8abb	13	11	6	5	4	0	0
592b894279c	13	6	4	2	2	0	0
b27142b3c49	13	11	7	4	1	0	0
59efba7f95d	12	5	4	1	2	0	0
ec585ddeb44	12	83	39	44	6	0	0
cb963e66093	11	53	35	18	2	1	0
46e001a7488	11	39	32	7	4	0	0
fc5f2393b55	10	10	9	1	2	0	0
14e15b3df50	10	4	2	2	1	0	0
7d43a5dfd6b	09	41	29	12	3	0	0
cfe6cb9b7a0	22	268	147	121	4	0	0
d99a91153a5	14	11	11	0	1	0	0
908f800f9b1	14	4	2	2	1	0	0
eb902150f1e	14	608	317	291	6	1	0
ce5fadbd08f	11	129	65	64	6	0	0
1407c46facc	15	42	21	21	5	0	0
3c7856db462	15	24	12	12	4	0	0
8a89b6da549	14	116	60	56	8	0	0
777ef8670ed	08	21	21	0	2	1	0
d553d38bffb	11	33	29	4	3	1	0
fed403b76bd	11	74857	74818	39	3	1	0
ab247877429	10	6	4	2	1	0	0
9a2bd8fe7f9	20	16	8	8	1	0	0
b5298169a2d	18	1190	594	596	3	0	0
f36a9267314	15	220	150	70	4	1	0
3c468bf843e	09	323	162	161	1	0	0
2bd13308874	08	68	35	33	1	0	0
a404e2078da	08	3	2	1	1	0	0
8dedc10821f	08	47	42	5	2	0	0
0e3e8c8c532	08	50	25	25	1	0	0
d5b4e8f8814	15	141	84	57	4	0	0
69b4b15545d	12	27	16	11	2	0	0
2a167e3f82f	12	75	1	74	1	0	0
8956c674588	12	50	18	32	1	0	0
88a1335bc36	12	233	138	95	4	1	0
e7c88ff5bad	12	3	2	1	1	0	0
f5f15bf8de4	11	5	5	0	1	0	0
c3b53057d74	11	73	52	21	2	0	0
9ee91709112	09	1	1	0	1	0	0
5bd3d0ebc9d	09	2	1	1	1	0	0
53e825ba67d	09	49	48	1	2	0	0
45e1f668e50	07	87	76	11	2	0	0
a7117a87303	07	29	25	4	1	0	0
cdde3f2d860	14	6	3	3	1	0	0
7e151714a2c	14	86	75	11	2	0	0
d013fdb26da	07	13	8	5	2	0	0
3ef7050930d	07	2	1	1	1	0	0
e8c28087d62	16	2	1	1	1	0	0
f12e19cdd4b	16	4	2	2	1	0	0
73558778610	20	8	5	3	1	0	0
6e54cc9709a	12	18	9	9	4	0	0
a2ef0fde996	15	771	374	397	8	0	0
837e1e57c39	12	30	30	0	1	0	0
0f2da0be827	12	4	2	2	1	0	0
f35f67b68e0	00	6	3	3	2	0	0
8f4391419ef	00	6	4	2	1	0	0
1507d0383c3	17	68	41	27	1	0	0
65cd427f1b4	17	7	6	1	2	0	0
5801fa766f9	17	172	148	24	3	0	0
245c3e6da2b	13	735	0	735	22	0	22
9b34204c96f	13	5828	0	5828	55	0	55
16ad232eeb1	23	2	1	1	1	0	0
62df8a68ad5	12	9144	0	9144	42	0	44
6d117d99ae5	16	20	11	9	4	0	0
07e2e631670	14	1	0	1	1	0	0
8b22c896cb2	14	1	1	0	1	0	0
05756962d01	14	4	1	3	1	0	0
07dd8f11cb5	12	17	9	8	1	0	0
f8323425b8d	12	194	0	194	1	0	1
7de71c3b813	11	1	0	1	1	0	0
d942a14d0bb	11	34	34	0	1	0	0
0c317060f27	10	74	27	47	5	0	0
0d4787d6fbe	08	142	51	91	9	0	0
3756ac39fba	06	5831	0	5831	55	0	55
8b1d154f56a	06	38	18	20	5	0	0
83117c7e82d	06	309	0	309	2	0	2
343c91513f2	14	18	6	12	1	0	0
b79f514059b	13	2	1	1	1	0	0
a143ebfd3c6	13	4	2	2	2	0	0
a6d1eb1492f	12	8	4	4	2	0	0
5b9156ed850	08	18	6	12	7	0	0
a9243062544	13	90	43	47	11	0	0
84241dc689d	18	4	2	2	1	0	0
9f2498aaca3	17	2	0	2	1	0	1
a3ec31d6c71	17	88	51	37	4	0	0
6233317edf3	10	2	1	1	1	0	0
f47563b6d56	10	5	2	3	1	0	0
aba1d16023e	10	4	2	2	1	0	0
73141cf65d6	07	2	1	1	1	0	0
196c913d89d	07	39	19	20	3	0	0
2926236dd50	11	15	14	1	1	0	0
f0798491f49	15	35	23	12	2	0	0
bd016b40603	15	93	71	22	2	0	0
e66960d640e	12	19	13	6	1	0	0
eb23483dffd	11	28	28	0	2	0	0
